Stadium,BOM_station_number,Year,Month,Day,Rainfall_amount
Bellerive Oval,94030,2017,7,6,0
Bellerive Oval,94030,2017,7,7,0
Bellerive Oval,94030,2017,7,8,0
Bellerive Oval,94030,2017,7,9,0
Bellerive Oval,94030,2017,7,10,0.1
Bellerive Oval,94030,2017,7,11,0.1
Bellerive Oval,94030,2017,7,12,0
Bellerive Oval,94030,2017,7,13,0
Bellerive Oval,94030,2017,7,14,1
Bellerive Oval,94030,2017,7,15,0
Bellerive Oval,94030,2017,7,16,0
Bellerive Oval,94030,2017,7,17,0
Bellerive Oval,94030,2017,7,18,0.6
Bellerive Oval,94030,2017,7,19,10.2
Bellerive Oval,94030,2017,7,20,0.5
Bellerive Oval,94030,2017,7,21,1
Bellerive Oval,94030,2017,7,22,
Bellerive Oval,94030,2017,7,23,1.2
Bellerive Oval,94030,2017,7,24,1.6
Bellerive Oval,94030,2017,7,25,1.4
Bellerive Oval,94030,2017,7,26,3.2
Bellerive Oval,94030,2017,7,27,0
Bellerive Oval,94030,2017,7,28,0
Bellerive Oval,94030,2017,7,29,0
Bellerive Oval,94030,2017,7,30,0.2
Bellerive Oval,94030,2017,7,31,0.1
Bellerive Oval,94030,2017,8,1,0
Bellerive Oval,94030,2017,8,2,0.1
Bellerive Oval,94030,2017,8,3,0
Bellerive Oval,94030,2017,8,4,0
Bellerive Oval,94030,2017,8,5,0.1
Bellerive Oval,94030,2017,8,6,0
Bellerive Oval,94030,2017,8,7,10.2
Bellerive Oval,94030,2017,8,8,0
Bellerive Oval,94030,2017,8,9,0
Bellerive Oval,94030,2017,8,10,
Bellerive Oval,94030,2017,8,11,0.8
Bellerive Oval,94030,2017,8,12,4.2
Bellerive Oval,94030,2017,8,13,5.3
Bellerive Oval,94030,2017,8,14,0.4
Bellerive Oval,94030,2017,8,15,2.8
Bellerive Oval,94030,2017,8,16,0.5
Bellerive Oval,94030,2017,8,17,6.6
Bellerive Oval,94030,2017,8,18,1.4
Bellerive Oval,94030,2017,8,19,4.2
Bellerive Oval,94030,2017,8,20,0
Bellerive Oval,94030,2017,8,21,0
Bellerive Oval,94030,2017,8,22,1.2
Bellerive Oval,94030,2017,8,23,1.1
Bellerive Oval,94030,2017,8,24,6
Bellerive Oval,94030,2017,8,25,0
Bellerive Oval,94030,2017,8,26,0
Bellerive Oval,94030,2017,8,27,0.8
Bellerive Oval,94030,2017,8,28,1.2
Bellerive Oval,94030,2017,8,29,0
Bellerive Oval,94030,2017,8,30,1.8
Bellerive Oval,94030,2017,8,31,1
Bellerive Oval,94030,2017,9,1,0
Bellerive Oval,94030,2017,9,2,0.2
Bellerive Oval,94030,2017,9,3,0.4
Bellerive Oval,94030,2017,9,4,0.3
Bellerive Oval,94030,2017,9,5,0.8
Bellerive Oval,94030,2017,9,6,0.1
Bellerive Oval,94030,2017,9,7,0
Bellerive Oval,94030,2017,9,8,5.4
Bellerive Oval,94030,2017,9,9,0.6
Bellerive Oval,94030,2017,9,10,0
Bellerive Oval,94030,2017,9,11,0.3
Bellerive Oval,94030,2017,9,12,0
Bellerive Oval,94030,2017,9,13,3
Bellerive Oval,94030,2017,9,14,1
Bellerive Oval,94030,2017,9,15,0
Bellerive Oval,94030,2017,9,16,0.4
Bellerive Oval,94030,2017,9,17,2.4
Bellerive Oval,94030,2017,9,18,0
Bellerive Oval,94030,2017,9,19,1.8
Bellerive Oval,94030,2017,9,20,0.3
Bellerive Oval,94030,2017,9,21,0
Bellerive Oval,94030,2017,9,22,0
Bellerive Oval,94030,2017,9,23,2
Bellerive Oval,94030,2017,9,24,9.8
Bellerive Oval,94030,2017,9,25,0.1
Bellerive Oval,94030,2017,9,26,0
Bellerive Oval,94030,2017,9,27,0.1
Bellerive Oval,94030,2017,9,28,4
Bellerive Oval,94030,2017,9,29,0.1
Bellerive Oval,94030,2017,9,30,4
Bellerive Oval,94030,2017,10,1,0
Bellerive Oval,94030,2017,10,2,0
Bellerive Oval,94030,2017,10,3,0
Bellerive Oval,94030,2017,10,4,1
Bellerive Oval,94030,2017,10,5,2.8
Bellerive Oval,94030,2017,10,6,3.2
Bellerive Oval,94030,2017,10,7,0
Bellerive Oval,94030,2017,10,8,0
Bellerive Oval,94030,2017,10,9,0.4
Bellerive Oval,94030,2017,10,10,1.1
Bellerive Oval,94030,2017,10,11,0
Bellerive Oval,94030,2017,10,12,0.9
Bellerive Oval,94030,2017,10,13,0.4
Bellerive Oval,94030,2017,10,14,0
Bellerive Oval,94030,2017,10,15,0
Bellerive Oval,94030,2017,10,16,0
Bellerive Oval,94030,2017,10,17,0
Bellerive Oval,94030,2017,10,18,0
Bellerive Oval,94030,2017,10,19,0
Bellerive Oval,94030,2017,10,20,2.4
Bellerive Oval,94030,2017,10,21,0
Bellerive Oval,94030,2017,10,22,0
Bellerive Oval,94030,2017,10,23,0
Bellerive Oval,94030,2017,10,24,2.8
Bellerive Oval,94030,2017,10,25,1
Bellerive Oval,94030,2017,10,26,0.9
Bellerive Oval,94030,2017,10,27,0
Bellerive Oval,94030,2017,10,28,1.2
Bellerive Oval,94030,2017,10,29,0
Bellerive Oval,94030,2017,10,30,0.4
Bellerive Oval,94030,2017,10,31,0.2
Bellerive Oval,94030,2017,11,1,0
Bellerive Oval,94030,2017,11,2,6.4
Bellerive Oval,94030,2017,11,3,2
Bellerive Oval,94030,2017,11,4,1
Bellerive Oval,94030,2017,11,5,0
Bellerive Oval,94030,2017,11,6,0
Bellerive Oval,94030,2017,11,7,0.8
Bellerive Oval,94030,2017,11,8,0
Bellerive Oval,94030,2017,11,9,0
Bellerive Oval,94030,2017,11,10,0
Bellerive Oval,94030,2017,11,11,0
Bellerive Oval,94030,2017,11,12,0
Bellerive Oval,94030,2017,11,13,0
Bellerive Oval,94030,2017,11,14,0
Bellerive Oval,94030,2017,11,15,0
Bellerive Oval,94030,2017,11,16,5.8
Bellerive Oval,94030,2017,11,17,3
Bellerive Oval,94030,2017,11,18,0
Bellerive Oval,94030,2017,11,19,0
Bellerive Oval,94030,2017,11,20,0
Bellerive Oval,94030,2017,11,21,0
Bellerive Oval,94030,2017,11,22,0
Bellerive Oval,94030,2017,11,23,0
Bellerive Oval,94030,2017,11,24,0
Bellerive Oval,94030,2017,11,25,0
Bellerive Oval,94030,2017,11,26,18.6
Bellerive Oval,94030,2017,11,27,28
Bellerive Oval,94030,2017,11,28,1
Bellerive Oval,94030,2017,11,29,0
Bellerive Oval,94030,2017,11,30,0
Bellerive Oval,94030,2017,12,1,0.6
Bellerive Oval,94030,2017,12,2,25.6
Bellerive Oval,94030,2017,12,3,42.4
Bellerive Oval,94030,2017,12,4,38
Bellerive Oval,94030,2017,12,5,0
Bellerive Oval,94030,2017,12,6,0
Bellerive Oval,94030,2017,12,7,0.1
Bellerive Oval,94030,2017,12,8,6.4
Bellerive Oval,94030,2017,12,9,0.2
Bellerive Oval,94030,2017,12,10,0
Bellerive Oval,94030,2017,12,11,0
Bellerive Oval,94030,2017,12,12,0
Bellerive Oval,94030,2017,12,13,0
Bellerive Oval,94030,2017,12,14,0
Bellerive Oval,94030,2017,12,15,0
Bellerive Oval,94030,2017,12,16,0
Bellerive Oval,94030,2017,12,17,0
Bellerive Oval,94030,2017,12,18,0
Bellerive Oval,94030,2017,12,19,0
Bellerive Oval,94030,2017,12,20,0
Bellerive Oval,94030,2017,12,21,0
Bellerive Oval,94030,2017,12,22,0
Bellerive Oval,94030,2017,12,23,0
Bellerive Oval,94030,2017,12,24,0.4
Bellerive Oval,94030,2017,12,25,0.1
Bellerive Oval,94030,2017,12,26,0
Bellerive Oval,94030,2017,12,27,0
Bellerive Oval,94030,2017,12,28,0
Bellerive Oval,94030,2017,12,29,0
Bellerive Oval,94030,2017,12,30,0
Bellerive Oval,94030,2017,12,31,0
Bellerive Oval,94030,2018,1,1,0
Bellerive Oval,94030,2018,1,2,0
Bellerive Oval,94030,2018,1,3,0.1
Bellerive Oval,94030,2018,1,4,0
Bellerive Oval,94030,2018,1,5,0.2
Bellerive Oval,94030,2018,1,6,0
Bellerive Oval,94030,2018,1,7,0
Bellerive Oval,94030,2018,1,8,0
Bellerive Oval,94030,2018,1,9,0.7
Bellerive Oval,94030,2018,1,10,0.2
Bellerive Oval,94030,2018,1,11,0
Bellerive Oval,94030,2018,1,12,0
Bellerive Oval,94030,2018,1,13,4.6
Bellerive Oval,94030,2018,1,14,11.6
Bellerive Oval,94030,2018,1,15,0.1
Bellerive Oval,94030,2018,1,16,0
Bellerive Oval,94030,2018,1,17,0
Bellerive Oval,94030,2018,1,18,0
Bellerive Oval,94030,2018,1,19,0
Bellerive Oval,94030,2018,1,20,0
Bellerive Oval,94030,2018,1,21,0
Bellerive Oval,94030,2018,1,22,0
Bellerive Oval,94030,2018,1,23,0
Bellerive Oval,94030,2018,1,24,0
Bellerive Oval,94030,2018,1,25,0.1
Bellerive Oval,94030,2018,1,26,0
Bellerive Oval,94030,2018,1,27,0
Bellerive Oval,94030,2018,1,28,0
Bellerive Oval,94030,2018,1,29,0
Bellerive Oval,94030,2018,1,30,4.8
Bellerive Oval,94030,2018,1,31,0.4
Bellerive Oval,94030,2018,2,1,1
Bellerive Oval,94030,2018,2,2,0
Bellerive Oval,94030,2018,2,3,0
Bellerive Oval,94030,2018,2,4,0
Bellerive Oval,94030,2018,2,5,0.1
Bellerive Oval,94030,2018,2,6,0
Bellerive Oval,94030,2018,2,7,0
Bellerive Oval,94030,2018,2,8,0.8
Bellerive Oval,94030,2018,2,9,1.8
Bellerive Oval,94030,2018,2,10,
Bellerive Oval,94030,2018,2,11,7.2
Bellerive Oval,94030,2018,2,12,0.1
Bellerive Oval,94030,2018,2,13,0.8
Bellerive Oval,94030,2018,2,14,0
Bellerive Oval,94030,2018,2,15,11
Bellerive Oval,94030,2018,2,16,0
Bellerive Oval,94030,2018,2,17,0
Bellerive Oval,94030,2018,2,18,0
Bellerive Oval,94030,2018,2,19,0
Bellerive Oval,94030,2018,2,20,0
Bellerive Oval,94030,2018,2,21,0
Bellerive Oval,94030,2018,2,22,0
Bellerive Oval,94030,2018,2,23,0
Bellerive Oval,94030,2018,2,24,7
Bellerive Oval,94030,2018,2,25,8.4
Bellerive Oval,94030,2018,2,26,0.1
Bellerive Oval,94030,2018,2,27,0
Bellerive Oval,94030,2018,2,28,0
Bellerive Oval,94030,2018,3,1,8.6
Bellerive Oval,94030,2018,3,2,0
Bellerive Oval,94030,2018,3,3,1.8
Bellerive Oval,94030,2018,3,4,0
Bellerive Oval,94030,2018,3,5,0.1
Bellerive Oval,94030,2018,3,6,0
Bellerive Oval,94030,2018,3,7,0
Bellerive Oval,94030,2018,3,8,0
Bellerive Oval,94030,2018,3,9,0
Bellerive Oval,94030,2018,3,10,0
Bellerive Oval,94030,2018,3,11,0
Bellerive Oval,94030,2018,3,12,0
Bellerive Oval,94030,2018,3,13,0
Bellerive Oval,94030,2018,3,14,0
Bellerive Oval,94030,2018,3,15,0
Bellerive Oval,94030,2018,3,16,0
Bellerive Oval,94030,2018,3,17,0.2
Bellerive Oval,94030,2018,3,18,6.4
Bellerive Oval,94030,2018,3,19,3.2
Bellerive Oval,94030,2018,3,20,0.8
Bellerive Oval,94030,2018,3,21,0.8
Bellerive Oval,94030,2018,3,22,0
Bellerive Oval,94030,2018,3,23,0
Bellerive Oval,94030,2018,3,24,0
Bellerive Oval,94030,2018,3,25,4.8
Bellerive Oval,94030,2018,3,26,8
Bellerive Oval,94030,2018,3,27,0
Bellerive Oval,94030,2018,3,28,0
Bellerive Oval,94030,2018,3,29,0
Bellerive Oval,94030,2018,3,30,3
Bellerive Oval,94030,2018,3,31,0.2
Bellerive Oval,94030,2018,4,1,0
Bellerive Oval,94030,2018,4,2,1.2
Bellerive Oval,94030,2018,4,3,0
Bellerive Oval,94030,2018,4,4,0
Bellerive Oval,94030,2018,4,5,0
Bellerive Oval,94030,2018,4,6,8.2
Bellerive Oval,94030,2018,4,7,0
Bellerive Oval,94030,2018,4,8,0.6
Bellerive Oval,94030,2018,4,9,1.5
Bellerive Oval,94030,2018,4,10,1
Bellerive Oval,94030,2018,4,11,0
Bellerive Oval,94030,2018,4,12,1.4
Bellerive Oval,94030,2018,4,13,5.2
Bellerive Oval,94030,2018,4,14,0.6
Bellerive Oval,94030,2018,4,15,4
Bellerive Oval,94030,2018,4,16,0.3
Bellerive Oval,94030,2018,4,17,1
Bellerive Oval,94030,2018,4,18,0
Bellerive Oval,94030,2018,4,19,0
Bellerive Oval,94030,2018,4,20,0
Bellerive Oval,94030,2018,4,21,0
Bellerive Oval,94030,2018,4,22,0
Bellerive Oval,94030,2018,4,23,0
Bellerive Oval,94030,2018,4,24,0
Bellerive Oval,94030,2018,4,25,0
Bellerive Oval,94030,2018,4,26,0.4
Bellerive Oval,94030,2018,4,27,3
Bellerive Oval,94030,2018,4,28,0
Bellerive Oval,94030,2018,4,29,1.8
Bellerive Oval,94030,2018,4,30,0.1
Bellerive Oval,94030,2018,5,1,0
Bellerive Oval,94030,2018,5,2,0
Bellerive Oval,94030,2018,5,3,0
Bellerive Oval,94030,2018,5,4,0
Bellerive Oval,94030,2018,5,5,0
Bellerive Oval,94030,2018,5,6,2
Bellerive Oval,94030,2018,5,7,0
Bellerive Oval,94030,2018,5,8,1.4
Bellerive Oval,94030,2018,5,9,0
Bellerive Oval,94030,2018,5,10,0
Bellerive Oval,94030,2018,5,11,103.2
Bellerive Oval,94030,2018,5,12,1
Bellerive Oval,94030,2018,5,13,0.2
Bellerive Oval,94030,2018,5,14,0
Bellerive Oval,94030,2018,5,15,0.3
Bellerive Oval,94030,2018,5,16,1.2
Bellerive Oval,94030,2018,5,17,0.1
Bellerive Oval,94030,2018,5,18,1.8
Bellerive Oval,94030,2018,5,19,0
Bellerive Oval,94030,2018,5,20,0
Bellerive Oval,94030,2018,5,21,1.7
Bellerive Oval,94030,2018,5,22,0
Bellerive Oval,94030,2018,5,23,0
Bellerive Oval,94030,2018,5,24,0
Bellerive Oval,94030,2018,5,25,0
Bellerive Oval,94030,2018,5,26,0
Bellerive Oval,94030,2018,5,27,0
Bellerive Oval,94030,2018,5,28,0
Bellerive Oval,94030,2018,5,29,0.1
Bellerive Oval,94030,2018,5,30,0.7
Bellerive Oval,94030,2018,5,31,2.6
Bellerive Oval,94030,2018,6,1,0
Bellerive Oval,94030,2018,6,2,0
Bellerive Oval,94030,2018,6,3,0.2
Bellerive Oval,94030,2018,6,4,0
Bellerive Oval,94030,2018,6,5,0
Bellerive Oval,94030,2018,6,6,0
Bellerive Oval,94030,2018,6,7,0
Bellerive Oval,94030,2018,6,8,0.8
Bellerive Oval,94030,2018,6,9,0
Bellerive Oval,94030,2018,6,10,0
Bellerive Oval,94030,2018,6,11,0
Bellerive Oval,94030,2018,6,12,0
Bellerive Oval,94030,2018,6,13,1.6
Bellerive Oval,94030,2018,6,14,
Bellerive Oval,94030,2018,6,15,2.6
Bellerive Oval,94030,2018,6,16,0.4
Bellerive Oval,94030,2018,6,17,15
Bellerive Oval,94030,2018,6,18,8.4
Bellerive Oval,94030,2018,6,19,0.4
Bellerive Oval,94030,2018,6,20,0
Bellerive Oval,94030,2018,6,21,0
Bellerive Oval,94030,2018,6,22,0
Bellerive Oval,94030,2018,6,23,1
Bellerive Oval,94030,2018,6,24,0
Bellerive Oval,94030,2018,6,25,0
Bellerive Oval,94030,2018,6,26,0
Bellerive Oval,94030,2018,6,27,0
Bellerive Oval,94030,2018,6,28,0.2
Bellerive Oval,94030,2018,6,29,0
Bellerive Oval,94030,2018,6,30,0.6
Bellerive Oval,94030,2018,7,1,0.2
Bellerive Oval,94030,2018,7,2,0
Bellerive Oval,94030,2018,7,3,0
Bellerive Oval,94030,2018,7,4,0
Bellerive Oval,94030,2018,7,5,3
Bellerive Oval,94030,2018,7,6,4.6
Bellerive Oval,94030,2018,7,7,5
Bellerive Oval,94030,2018,7,8,11
Bellerive Oval,94030,2018,7,9,1.4
Bellerive Oval,94030,2018,7,10,0
Bellerive Oval,94030,2018,7,11,0
Bellerive Oval,94030,2018,7,12,0.1
Bellerive Oval,94030,2018,7,13,0
Bellerive Oval,94030,2018,7,14,1.8
Bellerive Oval,94030,2018,7,15,0.2
Bellerive Oval,94030,2018,7,16,0
Bellerive Oval,94030,2018,7,17,0
Bellerive Oval,94030,2018,7,18,2
Bellerive Oval,94030,2018,7,19,5.2
Bellerive Oval,94030,2018,7,20,0.2
Bellerive Oval,94030,2018,7,21,0.8
Bellerive Oval,94030,2018,7,22,0
Bellerive Oval,94030,2018,7,23,0
Bellerive Oval,94030,2018,7,24,0.2
Bellerive Oval,94030,2018,7,25,0.6
Bellerive Oval,94030,2018,7,26,0.1
Bellerive Oval,94030,2018,7,27,1.6
Bellerive Oval,94030,2018,7,28,0.6
Bellerive Oval,94030,2018,7,29,3
Bellerive Oval,94030,2018,7,30,4.2
Bellerive Oval,94030,2018,7,31,0.2
Bellerive Oval,94030,2018,8,1,0.4
Bellerive Oval,94030,2018,8,2,0
Bellerive Oval,94030,2018,8,3,0
Bellerive Oval,94030,2018,8,4,0
Bellerive Oval,94030,2018,8,5,0
Bellerive Oval,94030,2018,8,6,0.3
Bellerive Oval,94030,2018,8,7,0
Bellerive Oval,94030,2018,8,8,3
Bellerive Oval,94030,2018,8,9,0.4
Bellerive Oval,94030,2018,8,10,0
Bellerive Oval,94030,2018,8,11,
Bellerive Oval,94030,2018,8,12,
Bellerive Oval,94030,2018,8,13,4.5
Bellerive Oval,94030,2018,8,14,0
Bellerive Oval,94030,2018,8,15,7.6
Bellerive Oval,94030,2018,8,16,12.2
Bellerive Oval,94030,2018,8,17,0.1
Bellerive Oval,94030,2018,8,18,2
Bellerive Oval,94030,2018,8,19,4
Bellerive Oval,94030,2018,8,20,
Bellerive Oval,94030,2018,8,21,1.8
Bellerive Oval,94030,2018,8,22,1.6
Bellerive Oval,94030,2018,8,23,0.1
Bellerive Oval,94030,2018,8,24,0
Bellerive Oval,94030,2018,8,25,0
Bellerive Oval,94030,2018,8,26,0
Bellerive Oval,94030,2018,8,27,0.6
Bellerive Oval,94030,2018,8,28,4.8
Bellerive Oval,94030,2018,8,29,1.2
Bellerive Oval,94030,2018,8,30,0.1
Bellerive Oval,94030,2018,8,31,1.2
Bellerive Oval,94030,2018,9,1,0
Bellerive Oval,94030,2018,9,2,0.2
Bellerive Oval,94030,2018,9,3,0
Bellerive Oval,94030,2018,9,4,0
Bellerive Oval,94030,2018,9,5,0
Bellerive Oval,94030,2018,9,6,0
Bellerive Oval,94030,2018,9,7,3.4
Bellerive Oval,94030,2018,9,8,0.2
Bellerive Oval,94030,2018,9,9,0
Bellerive Oval,94030,2018,9,10,0
Bellerive Oval,94030,2018,9,11,0
Bellerive Oval,94030,2018,9,12,0.4
Bellerive Oval,94030,2018,9,13,2.4
Bellerive Oval,94030,2018,9,14,
Bellerive Oval,94030,2018,9,15,0.6
Bellerive Oval,94030,2018,9,16,4.2
Bellerive Oval,94030,2018,9,17,0
Bellerive Oval,94030,2018,9,18,0
Bellerive Oval,94030,2018,9,19,0.8
Bellerive Oval,94030,2018,9,20,0.9
Bellerive Oval,94030,2018,9,21,0
Bellerive Oval,94030,2018,9,22,0
Bellerive Oval,94030,2018,9,23,0.4
Bellerive Oval,94030,2018,9,24,1
Bellerive Oval,94030,2018,9,25,0
Bellerive Oval,94030,2018,9,26,0
Bellerive Oval,94030,2018,9,27,0
Bellerive Oval,94030,2018,9,28,0
Bellerive Oval,94030,2018,9,29,0.4
Bellerive Oval,94030,2018,9,30,0
Bellerive Oval,94030,2018,10,1,0
Bellerive Oval,94030,2018,10,2,0
Bellerive Oval,94030,2018,10,3,0.2
Bellerive Oval,94030,2018,10,4,0
Bellerive Oval,94030,2018,10,5,0
Bellerive Oval,94030,2018,10,6,0
Bellerive Oval,94030,2018,10,7,0
Bellerive Oval,94030,2018,10,8,0
Bellerive Oval,94030,2018,10,9,0.3
Bellerive Oval,94030,2018,10,10,5
Bellerive Oval,94030,2018,10,11,0
Bellerive Oval,94030,2018,10,12,0
Bellerive Oval,94030,2018,10,13,0
Bellerive Oval,94030,2018,10,14,0
Bellerive Oval,94030,2018,10,15,0
Bellerive Oval,94030,2018,10,16,0
Bellerive Oval,94030,2018,10,17,1
Bellerive Oval,94030,2018,10,18,13
Bellerive Oval,94030,2018,10,19,8
Bellerive Oval,94030,2018,10,20,0.4
Bellerive Oval,94030,2018,10,21,0
Bellerive Oval,94030,2018,10,22,0
Bellerive Oval,94030,2018,10,23,0
Bellerive Oval,94030,2018,10,24,0
Bellerive Oval,94030,2018,10,25,0
Bellerive Oval,94030,2018,10,26,0.1
Bellerive Oval,94030,2018,10,27,0
Bellerive Oval,94030,2018,10,28,3.2
Bellerive Oval,94030,2018,10,29,0
Bellerive Oval,94030,2018,10,30,0
Bellerive Oval,94030,2018,10,31,0
Bellerive Oval,94030,2018,11,1,0
Bellerive Oval,94030,2018,11,2,4.6
Bellerive Oval,94030,2018,11,3,7.2
Bellerive Oval,94030,2018,11,4,0.2
Bellerive Oval,94030,2018,11,5,0
Bellerive Oval,94030,2018,11,6,
Bellerive Oval,94030,2018,11,7,0.1
Bellerive Oval,94030,2018,11,8,0.2
Bellerive Oval,94030,2018,11,9,0.4
Bellerive Oval,94030,2018,11,10,0
Bellerive Oval,94030,2018,11,11,0
Bellerive Oval,94030,2018,11,12,0
Bellerive Oval,94030,2018,11,13,0
Bellerive Oval,94030,2018,11,14,0
Bellerive Oval,94030,2018,11,15,4
Bellerive Oval,94030,2018,11,16,0.8
Bellerive Oval,94030,2018,11,17,0
Bellerive Oval,94030,2018,11,18,0
Bellerive Oval,94030,2018,11,19,0
Bellerive Oval,94030,2018,11,20,0
Bellerive Oval,94030,2018,11,21,15
Bellerive Oval,94030,2018,11,22,0.5
Bellerive Oval,94030,2018,11,23,6
Bellerive Oval,94030,2018,11,24,5
Bellerive Oval,94030,2018,11,25,2.9
Bellerive Oval,94030,2018,11,26,
Bellerive Oval,94030,2018,11,27,4.4
Bellerive Oval,94030,2018,11,28,0.5
Bellerive Oval,94030,2018,11,29,0
Bellerive Oval,94030,2018,11,30,0
Bellerive Oval,94030,2018,12,1,3.8
Bellerive Oval,94030,2018,12,2,2
Bellerive Oval,94030,2018,12,3,0.1
Bellerive Oval,94030,2018,12,4,5
Bellerive Oval,94030,2018,12,5,0
Bellerive Oval,94030,2018,12,6,0
Bellerive Oval,94030,2018,12,7,0
Bellerive Oval,94030,2018,12,8,0
Bellerive Oval,94030,2018,12,9,0
Bellerive Oval,94030,2018,12,10,0
Bellerive Oval,94030,2018,12,11,0
Bellerive Oval,94030,2018,12,12,0
Bellerive Oval,94030,2018,12,13,0
Bellerive Oval,94030,2018,12,14,0
Bellerive Oval,94030,2018,12,15,0
Bellerive Oval,94030,2018,12,16,2
Bellerive Oval,94030,2018,12,17,33.8
Bellerive Oval,94030,2018,12,18,2.4
Bellerive Oval,94030,2018,12,19,0
Bellerive Oval,94030,2018,12,20,19.5
Bellerive Oval,94030,2018,12,21,1.6
Bellerive Oval,94030,2018,12,22,1.6
Bellerive Oval,94030,2018,12,23,0
Bellerive Oval,94030,2018,12,24,0
Bellerive Oval,94030,2018,12,25,0
Bellerive Oval,94030,2018,12,26,0
Bellerive Oval,94030,2018,12,27,0
Bellerive Oval,94030,2018,12,28,0
Bellerive Oval,94030,2018,12,29,1.5
Bellerive Oval,94030,2018,12,30,0
Bellerive Oval,94030,2018,12,31,0
Bellerive Oval,94030,2019,1,1,0
Bellerive Oval,94030,2019,1,2,0
Bellerive Oval,94030,2019,1,3,0
Bellerive Oval,94030,2019,1,4,0
Bellerive Oval,94030,2019,1,5,0
Bellerive Oval,94030,2019,1,6,0
Bellerive Oval,94030,2019,1,7,0
Bellerive Oval,94030,2019,1,8,0
Bellerive Oval,94030,2019,1,9,0
Bellerive Oval,94030,2019,1,10,0
Bellerive Oval,94030,2019,1,11,0
Bellerive Oval,94030,2019,1,12,0.4
Bellerive Oval,94030,2019,1,13,0
Bellerive Oval,94030,2019,1,14,0
Bellerive Oval,94030,2019,1,15,0
Bellerive Oval,94030,2019,1,16,0
Bellerive Oval,94030,2019,1,17,0
Bellerive Oval,94030,2019,1,18,0.2
Bellerive Oval,94030,2019,1,19,0.2
Bellerive Oval,94030,2019,1,20,0
Bellerive Oval,94030,2019,1,21,0
Bellerive Oval,94030,2019,1,22,0
Bellerive Oval,94030,2019,1,23,0.3
Bellerive Oval,94030,2019,1,24,0
Bellerive Oval,94030,2019,1,25,0
Bellerive Oval,94030,2019,1,26,0
Bellerive Oval,94030,2019,1,27,0
Bellerive Oval,94030,2019,1,28,0
Bellerive Oval,94030,2019,1,29,0
Bellerive Oval,94030,2019,1,30,0
Bellerive Oval,94030,2019,1,31,0
Bellerive Oval,94030,2019,2,1,0.1
Bellerive Oval,94030,2019,2,2,0
Bellerive Oval,94030,2019,2,3,0
Bellerive Oval,94030,2019,2,4,0
Bellerive Oval,94030,2019,2,5,0
Bellerive Oval,94030,2019,2,6,0
Bellerive Oval,94030,2019,2,7,25
Bellerive Oval,94030,2019,2,8,3.6
Bellerive Oval,94030,2019,2,9,1
Bellerive Oval,94030,2019,2,10,0.4
Bellerive Oval,94030,2019,2,11,0
Bellerive Oval,94030,2019,2,12,3
Bellerive Oval,94030,2019,2,13,0.6
Bellerive Oval,94030,2019,2,14,0.2
Bellerive Oval,94030,2019,2,15,0
Bellerive Oval,94030,2019,2,16,0
Bellerive Oval,94030,2019,2,17,0.4
Bellerive Oval,94030,2019,2,18,0
Bellerive Oval,94030,2019,2,19,0
Bellerive Oval,94030,2019,2,20,0
Bellerive Oval,94030,2019,2,21,0
Bellerive Oval,94030,2019,2,22,0
Bellerive Oval,94030,2019,2,23,0
Bellerive Oval,94030,2019,2,24,0
Bellerive Oval,94030,2019,2,25,0
Bellerive Oval,94030,2019,2,26,1.8
Bellerive Oval,94030,2019,2,27,0
Bellerive Oval,94030,2019,2,28,0
Gabba,40913,2004,2,1,0
Gabba,40913,2004,2,2,0
Gabba,40913,2004,2,3,65
Gabba,40913,2004,2,4,9.2
Gabba,40913,2004,2,5,0
Gabba,40913,2004,2,6,0
Gabba,40913,2004,2,7,0
Gabba,40913,2004,2,8,0
Gabba,40913,2004,2,9,0
Gabba,40913,2004,2,10,0
Gabba,40913,2004,2,11,0
Gabba,40913,2004,2,12,0
Gabba,40913,2004,2,13,0
Gabba,40913,2004,2,14,0
Gabba,40913,2004,2,15,0
Gabba,40913,2004,2,16,0
Gabba,40913,2004,2,17,0
Gabba,40913,2004,2,18,0
Gabba,40913,2004,2,19,0
Gabba,40913,2004,2,20,0
Gabba,40913,2004,2,21,0
Gabba,40913,2004,2,22,0
Gabba,40913,2004,2,23,2.2
Gabba,40913,2004,2,24,48.4
Gabba,40913,2004,2,25,1.2
Gabba,40913,2004,2,26,5.2
Gabba,40913,2004,2,27,0
Gabba,40913,2004,2,28,0
Gabba,40913,2004,2,29,0
Gabba,40913,2004,3,1,0
Gabba,40913,2004,3,2,0
Gabba,40913,2004,3,3,0
Gabba,40913,2004,3,4,0.2
Gabba,40913,2004,3,5,0.2
Gabba,40913,2004,3,6,83.4
Gabba,40913,2004,3,7,1.2
Gabba,40913,2004,3,8,0
Gabba,40913,2004,3,9,0
Gabba,40913,2004,3,10,0
Gabba,40913,2004,3,11,0
Gabba,40913,2004,3,12,0
Gabba,40913,2004,3,13,2.4
Gabba,40913,2004,3,14,0.2
Gabba,40913,2004,3,15,2.4
Gabba,40913,2004,3,16,0
Gabba,40913,2004,3,17,0.2
Gabba,40913,2004,3,18,0
Gabba,40913,2004,3,19,10.4
Gabba,40913,2004,3,20,0
Gabba,40913,2004,3,21,0.2
Gabba,40913,2004,3,22,0
